,namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua,gold_standard_label
553,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,d27a906d-057a-4ac1-a55e-ad0f4d8d20e7,781ba935-32d6-4915-b097-f68635c10460,59:08.9,00:12.8,63.843524,Language Specialist V4,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A5,The exaggeration could not possibly mislead anyone,a7ea0311-1ed7-4423-8f07-9f34368ee48b,7b05b4ec-6ade-4c71-9037-ae06cd90072b,The exaggeration could not possibly mislead anyone,0,0,[],
554,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,d27a906d-057a-4ac1-a55e-ad0f4d8d20e7,781ba935-32d6-4915-b097-f68635c10460,59:08.9,00:12.8,63.843524,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,746cf1e6-77fe-4c71-9e57-af0e2cdec464,Nope,0,0,[],T1.Q12.A1
555,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,d27a906d-057a-4ac1-a55e-ad0f4d8d20e7,781ba935-32d6-4915-b097-f68635c10460,59:08.9,00:12.8,63.843524,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A2,2,f8b9aa2b-b0c4-478b-a31a-eabc42101dcb,f7aa3048-c843-405b-af80-791d15f8e98a,2,0,0,[],
556,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,d27a906d-057a-4ac1-a55e-ad0f4d8d20e7,781ba935-32d6-4915-b097-f68635c10460,59:08.9,00:12.8,63.843524,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A8,8,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,d2e9186c-c7e2-445f-8f2d-0f464a6c2756,8,0,0,[],
557,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,f965f5b7-ea80-4cd4-ae6e-908e3a9d4b80,8cddd693-f0df-441c-9c1c-927902e76099,56:24.9,01:37.6,312.746489,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A1,Metaphorical Language,492f4aa4-d54c-46b2-8bc7-1e9676b607e9,d292d23a-fb4a-4602-9121-abc0d8549631,Metaphorical Language,1,1,"[{""case_number"": 1, ""text"": ""the heart"", ""answer_id"": 5882, ""end"": 927, ""start"": 918}]",T1.Q1.A1
558,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,f965f5b7-ea80-4cd4-ae6e-908e3a9d4b80,8cddd693-f0df-441c-9c1c-927902e76099,56:24.9,01:37.6,312.746489,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A2,Exaggeration,8a1d3be8-2887-4f4c-8347-493c0f2493c2,42db605d-4516-4f73-a932-ddfdc5089c73,Exaggeration,1,1,"[{""case_number"": 1, ""text"": ""no one"", ""answer_id"": 5883, ""end"": 906, ""start"": 900}]",T1.Q1.A1
559,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,f965f5b7-ea80-4cd4-ae6e-908e3a9d4b80,8cddd693-f0df-441c-9c1c-927902e76099,56:24.9,01:37.6,312.746489,Language Specialist V4,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",T1.Q2.A5,NOT AT ALL excessive/inappropriate,19849a7b-506f-44ff-bec2-66a59a497fd1,2ce28de2-360e-4d9a-b0e6-9c764ba0196f,NOT AT ALL excessive/inappropriate,0,0,[],
560,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,f965f5b7-ea80-4cd4-ae6e-908e3a9d4b80,8cddd693-f0df-441c-9c1c-927902e76099,56:24.9,01:37.6,312.746489,Language Specialist V4,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A4,Minor misrepresentation,2ac45711-cc21-4fa3-a352-8c7a8154faea,09c143c1-95f3-4b29-af89-42202eaada7f,Minor misrepresentation,0,0,[],
561,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,f965f5b7-ea80-4cd4-ae6e-908e3a9d4b80,8cddd693-f0df-441c-9c1c-927902e76099,56:24.9,01:37.6,312.746489,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,7773d3ed-7152-4f23-ba51-f60009a966d4,Nope,0,0,[],T1.Q12.A1
562,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,f965f5b7-ea80-4cd4-ae6e-908e3a9d4b80,8cddd693-f0df-441c-9c1c-927902e76099,56:24.9,01:37.6,312.746489,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A4,4,3bfed7e2-ed9a-43e5-ab1f-47d01f1070fb,a53f909f-3ef7-4c7f-ad30-c62bc2ab08d0,4,0,0,[],
563,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,f965f5b7-ea80-4cd4-ae6e-908e3a9d4b80,8cddd693-f0df-441c-9c1c-927902e76099,56:24.9,01:37.6,312.746489,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A7,7,82a67310-fc33-41da-9658-a0ec596bfc31,49bc8881-8c2d-4b63-a668-a26fb4ea03e8,7,0,0,[],
564,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,2cf441e0-e544-48c9-bb58-36f8fa2bc4a2,23338303-8192-4d70-8e03-508a7120d1c3,35:46.2,39:04.7,198.455872,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A1,Metaphorical Language,492f4aa4-d54c-46b2-8bc7-1e9676b607e9,39014be0-fa52-4219-ab22-3e897be82e2c,Metaphorical Language,1,1,"[{""case_number"": 1, ""text"": ""heart of the matter"", ""answer_id"": 5882, ""end"": 941, ""start"": 922}]",T1.Q1.A1
565,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,2cf441e0-e544-48c9-bb58-36f8fa2bc4a2,23338303-8192-4d70-8e03-508a7120d1c3,35:46.2,39:04.7,198.455872,Language Specialist V4,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",T1.Q2.A4,MILDLY excessive/inappropriate,de0fd3bb-5b55-41b7-81a4-f0daad69ba69,426863af-9b56-412b-96f2-6f51f2370826,MILDLY excessive/inappropriate,0,0,[],
566,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,2cf441e0-e544-48c9-bb58-36f8fa2bc4a2,23338303-8192-4d70-8e03-508a7120d1c3,35:46.2,39:04.7,198.455872,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A2,Good job!,22b1fe9e-bf91-41dc-a40c-b7fbe649d6f9,632ab56e-1bef-451d-b3f1-132e4bd35d21,Good job!,1,1,"[{""case_number"": 1, ""text"": ""no one can get to the heart of the matter"", ""answer_id"": 5934, ""end"": 941, ""start"": 900}]",T1.Q12.A1
567,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,2cf441e0-e544-48c9-bb58-36f8fa2bc4a2,23338303-8192-4d70-8e03-508a7120d1c3,35:46.2,39:04.7,198.455872,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A6,6,4ebbddb4-5fc9-4f26-a219-f0be4343b50e,7b1c7496-a21d-4e09-9826-f8c8f2697b92,6,0,0,[],
568,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,2cf441e0-e544-48c9-bb58-36f8fa2bc4a2,23338303-8192-4d70-8e03-508a7120d1c3,35:46.2,39:04.7,198.455872,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A6,6,553e859b-9292-4603-b6c4-b149816fe32b,a075ac25-9ed5-4923-a981-f61a3752f02e,6,0,0,[],
569,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,7004372d-4d2f-4b2d-8dc2-12b0039c0f43,214e3374-4279-4748-80c8-ea8a76ad7cbc,37:43.5,40:13.4,149.90696599999998,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A2,Exaggeration,8a1d3be8-2887-4f4c-8347-493c0f2493c2,15294fae-2a64-4341-be6b-ff783936bc1a,Exaggeration,1,1,"[{""case_number"": 1, ""text"": ""no one"", ""answer_id"": 5883, ""end"": 906, ""start"": 900}]",T1.Q1.A1
570,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,7004372d-4d2f-4b2d-8dc2-12b0039c0f43,214e3374-4279-4748-80c8-ea8a76ad7cbc,37:43.5,40:13.4,149.90696599999998,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A6,Slang,0f6965ff-df09-42c7-85d5-91a729e37e1f,a88b7a56-4090-431f-87e2-7519de2c33ca,Slang,1,1,"[{""case_number"": 1, ""text"": ""heart of the matter"", ""answer_id"": 5887, ""end"": 941, ""start"": 922}]",T1.Q1.A1
571,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,7004372d-4d2f-4b2d-8dc2-12b0039c0f43,214e3374-4279-4748-80c8-ea8a76ad7cbc,37:43.5,40:13.4,149.90696599999998,Language Specialist V4,T1.Q3,How much does the exaggeration misrepresent reality?,T1.Q3.A4,Minor misrepresentation,2ac45711-cc21-4fa3-a352-8c7a8154faea,e75b0655-e72c-4c74-aaa7-3007585790db,Minor misrepresentation,0,0,[],
572,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,7004372d-4d2f-4b2d-8dc2-12b0039c0f43,214e3374-4279-4748-80c8-ea8a76ad7cbc,37:43.5,40:13.4,149.90696599999998,Language Specialist V4,T1.Q9,How appropriate is the slang?,T1.Q9.A5,Completely appropriate,dc0eb26e-7eb9-4ac0-b806-74a346deb6cc,422d1258-27db-47ae-bfa1-72ec5ceb1e5a,Completely appropriate,0,0,[],
573,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,7004372d-4d2f-4b2d-8dc2-12b0039c0f43,214e3374-4279-4748-80c8-ea8a76ad7cbc,37:43.5,40:13.4,149.90696599999998,Language Specialist V4,T1.Q10,Is the slang used to denigrate a group or perspective?,T1.Q10.A4,No,00667895-f589-4f70-a558-54ba2f1570cd,0961e7a0-5c0d-4227-86bf-30810380b32d,No,0,0,[],
574,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,7004372d-4d2f-4b2d-8dc2-12b0039c0f43,214e3374-4279-4748-80c8-ea8a76ad7cbc,37:43.5,40:13.4,149.90696599999998,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,4d11da7e-13eb-4808-98ca-ba1c7edfc5a1,Nope,0,0,[],T1.Q12.A1
575,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,7004372d-4d2f-4b2d-8dc2-12b0039c0f43,214e3374-4279-4748-80c8-ea8a76ad7cbc,37:43.5,40:13.4,149.90696599999998,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A3,3,8983ed40-7485-4a46-b87f-df64af2061f8,3637f959-0bce-4d3c-8f89-0e5da8cb8353,3,0,0,[],
576,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,377e7638-d1b1-4f2c-ad56-f02be2bb2de5,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2836,3530f88a-6f3f-46c0-a840-8a7b94afa968,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1870,PYBOSSA,4,11,7004372d-4d2f-4b2d-8dc2-12b0039c0f43,214e3374-4279-4748-80c8-ea8a76ad7cbc,37:43.5,40:13.4,149.90696599999998,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A8,8,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,f0737128-4039-41ae-9a3f-1855e7aab063,8,0,0,[],
577,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,fccc2c8e-9be9-4e9f-8bf7-b298fd326cdc,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2837,5dc960c2-fa14-4523-9f6b-d96ee5ff442c,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,PYBOSSA,4,10,05c65f8e-b206-4ca7-be6c-6158b9ec8906,ea0c03d5-df91-40b0-8558-4b5cb433094e,52:11.0,53:47.3,96.29239100000001,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A1,Metaphorical Language,492f4aa4-d54c-46b2-8bc7-1e9676b607e9,1fdd3547-2479-4e1d-8cc4-69e94812fc60,Metaphorical Language,1,1,"[{""case_number"": 1, ""text"": ""war of words"", ""answer_id"": 5882, ""end"": 399, ""start"": 387}]",T1.Q1.A11
578,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,fccc2c8e-9be9-4e9f-8bf7-b298fd326cdc,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2837,5dc960c2-fa14-4523-9f6b-d96ee5ff442c,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,PYBOSSA,4,10,05c65f8e-b206-4ca7-be6c-6158b9ec8906,ea0c03d5-df91-40b0-8558-4b5cb433094e,52:11.0,53:47.3,96.29239100000001,Language Specialist V4,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",T1.Q2.A4,MILDLY excessive/inappropriate,de0fd3bb-5b55-41b7-81a4-f0daad69ba69,7ffcbd2d-6a83-47cb-bb94-60ade55e759c,MILDLY excessive/inappropriate,0,0,[],
579,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,fccc2c8e-9be9-4e9f-8bf7-b298fd326cdc,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2837,5dc960c2-fa14-4523-9f6b-d96ee5ff442c,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,PYBOSSA,4,10,05c65f8e-b206-4ca7-be6c-6158b9ec8906,ea0c03d5-df91-40b0-8558-4b5cb433094e,52:11.0,53:47.3,96.29239100000001,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,68244b9d-c381-45af-8ab4-dd74d03509a1,Nope,0,0,[],T1.Q12.A1
580,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,fccc2c8e-9be9-4e9f-8bf7-b298fd326cdc,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2837,5dc960c2-fa14-4523-9f6b-d96ee5ff442c,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,PYBOSSA,4,10,05c65f8e-b206-4ca7-be6c-6158b9ec8906,ea0c03d5-df91-40b0-8558-4b5cb433094e,52:11.0,53:47.3,96.29239100000001,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A1,1: Easiest thing I've ever done in a classroom setting,1bccf571-1344-428c-ac8e-de833661d9c4,9e414738-6e86-47c2-bea6-1bd58577a78a,1: Easiest thing I've ever done in a classroom setting,0,0,[],
581,Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,fccc2c8e-9be9-4e9f-8bf7-b298fd326cdc,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2837,5dc960c2-fa14-4523-9f6b-d96ee5ff442c,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3598,PYBOSSA,4,10,05c65f8e-b206-4ca7-be6c-6158b9ec8906,ea0c03d5-df91-40b0-8558-4b5cb433094e,52:11.0,53:47.3,96.29239100000001,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A10,10: 100% certain about all my answers,3f131e41-3b36-4316-ae7d-98e026575a04,e5dbd753-e680-43d8-942f-3aa13f29b023,10: 100% certain about all my answers,0,0,[],
